direction,duration,trigger,stim_type,grating_freq,corr_ans,resp.rt,resp.keys,resp.corr,t0,a,lambda
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.36,3.0,oddball,0.0,j,0.5015054999385029,j,1.0,0.011,1.12,14
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.48,4.0,oddball,0.0,j,0.3988685000222176,j,1.0,0.011,1.12,16
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.6,1.0,standard,0.0,None,0.4362047000322491,j,0.0,0.011,1.12,18
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.24,2.0,oddball,0.0,j,0.6888228999450803,j,1.0,0.011,1.12,11
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.011,1.12,18
