,nonadapt,adapt,novel
227,None,None,None
228,None,None,None
229,None,None,None
230,None,None,None
231,None,None,None
232,None,j,None
233,None,None,None
234,None,None,None
235,None,None,None
236,None,None,None
237,None,None,None
238,None,None,None
239,None,None,None
240,None,None,None
241,None,None,None
242,None,None,None
243,None,None,None
244,None,None,None
245,None,j,None
246,None,None,None
247,None,None,None
248,None,None,None
249,None,None,None
250,None,None,None
251,None,None,None
252,None,None,None
253,None,j,None
254,None,None,None
255,None,None,None
256,j,None,j
257,None,None,None
258,None,None,None
259,None,None,None
260,None,None,None
261,None,None,None
262,None,None,None
263,None,None,None
264,None,None,None
265,None,None,None
266,j,None,j
267,None,None,None
268,None,None,None
269,None,None,None
270,None,None,None
271,None,None,None
272,None,None,None
273,None,None,None
274,None,None,None
275,None,None,None
276,None,None,None
277,None,None,None
278,None,None,None
279,None,None,None
280,None,None,None
281,None,None,None
282,None,None,None
283,None,None,None
284,None,None,None
285,j,j,j
286,None,None,None
287,None,None,None
288,None,None,None
289,None,None,None
290,None,None,None
291,None,None,None
292,j,j,j
293,None,None,None
294,None,None,None
295,None,None,None
296,None,j,None
297,j,j,j
298,None,j,None
299,None,None,None
300,j,None,None
301,j,None,None
302,None,None,None
303,None,j,None
304,j,None,None
305,j,j,None
306,j,None,None
307,None,None,None
308,j,None,j
309,None,None,None
310,None,None,None
311,None,None,None
312,None,None,None
313,None,None,None
314,None,j,None
315,None,None,None
316,j,j,j
317,j,j,None
318,None,None,None
319,None,j,None
320,None,j,None
321,None,None,None
322,None,None,None
323,None,None,None
324,None,j,None
325,None,j,None
326,None,None,None
327,None,None,None
328,None,None,None
329,None,None,None
330,None,None,None
331,None,None,None
332,None,None,None
333,None,j,None
334,None,None,None
335,j,j,j
336,None,None,j
337,None,j,None
338,None,None,None
339,None,None,None
340,None,None,None
341,None,None,None
342,None,j,None
343,None,j,None
344,None,None,None
345,None,None,None
346,None,None,None
347,None,None,None
348,None,j,None
349,j,j,None
350,None,None,None
351,None,None,None
352,None,None,None
353,j,j,j
354,None,None,None
355,None,None,None
356,None,None,None
357,None,None,None
358,None,None,j
359,None,None,None
360,None,None,None
361,None,None,None
362,None,None,None
363,None,None,None
364,None,None,None
365,None,None,None
366,None,j,None
367,None,None,None
368,None,None,None
369,None,None,None
370,None,None,None
371,None,None,None
372,None,None,None
373,None,None,None
374,None,None,None
375,None,None,None
376,None,None,None
377,None,None,None
378,None,None,None
379,j,j,j
380,None,None,None
381,None,None,None
382,None,None,None
383,None,None,None
384,None,None,None
385,None,None,None
386,None,None,None
387,None,None,None
388,None,j,None
389,j,None,j
390,None,None,None
391,None,None,None
392,j,None,j
393,None,None,None
394,None,None,None
395,None,None,None
396,j,j,j
397,None,None,None
398,None,None,None
399,None,None,None
400,None,None,None
401,None,None,None
402,None,j,j
403,None,None,None
404,None,None,None
405,None,None,None
406,None,None,None
407,None,None,None
408,None,None,None
409,None,None,None
410,None,None,None
411,None,None,None
412,None,None,None
413,None,None,None
414,None,None,None
415,None,j,None
416,None,None,None
417,None,j,None
418,None,None,None
419,None,None,j
420,None,j,None
421,None,None,None
422,None,None,None
423,None,None,None
424,None,None,None
425,None,None,None
426,None,None,None
427,None,None,None
428,None,j,None
429,None,None,None
430,j,j,j
431,None,None,None
432,None,None,None
433,None,None,None
434,None,j,None
435,None,None,None
436,None,None,None
437,None,None,None
438,j,j,j
439,None,j,None
440,None,None,None
441,None,None,None
442,None,None,None
443,None,None,None
444,None,None,None
445,None,None,None
446,None,None,None
447,None,None,None
448,None,None,None
449,None,None,None
450,None,None,None
451,None,None,None
452,None,None,None
453,None,None,None
454,None,None,None
455,None,None,None
456,None,j,j
457,None,None,None
458,j,None,None
459,None,None,None
460,None,None,None
461,None,None,None
462,None,None,None
463,None,None,None
464,None,None,None
465,None,None,None
466,None,j,None
467,j,None,None
468,None,None,None
469,None,None,None
470,None,None,j
471,None,j,None
472,None,None,None
473,None,None,None
474,None,None,None
475,None,j,None
476,j,j,j
477,None,j,None
478,None,None,None
479,None,j,None
480,None,None,None
481,None,None,None
482,None,None,None
483,None,None,None
484,j,None,None
485,None,None,None
486,None,None,None
487,None,None,None
488,None,j,None
489,None,None,None
490,None,None,None
491,None,None,None
492,None,None,None
493,None,None,None
494,None,None,j
495,None,None,None
496,j,None,None
497,None,None,None
498,None,None,None
499,j,None,None
500,None,None,None
501,None,None,None
502,j,None,None
503,None,None,None
504,None,None,None
505,None,None,None
506,j,None,None
507,None,None,None
508,None,None,None
509,None,j,None
510,None,None,None
511,None,j,None
512,None,j,None
513,None,None,None
514,None,None,None
515,None,j,None
516,j,j,j
517,None,None,None
518,None,j,None
519,None,j,None
520,None,None,None
521,None,None,None
522,None,j,None
523,j,j,j
524,None,j,None
525,None,j,None
526,None,None,None
527,None,None,None
528,None,j,None
529,None,j,None
530,None,None,None
531,None,None,None
532,None,None,None
533,None,j,None
534,None,j,None
535,None,None,None
536,None,None,None
537,None,j,None
538,None,None,None
539,None,j,None
540,None,None,None
541,None,None,None
542,None,None,None
543,None,None,None
544,None,None,None
545,None,None,None
546,j,None,None
547,None,None,None
548,None,None,None
549,None,None,None
550,None,None,None
551,None,None,None
552,None,None,None
553,None,None,None
554,None,None,None
555,None,None,None
556,j,None,None
557,None,None,None
558,None,None,None
559,None,None,None
560,None,None,None
561,None,j,None
562,None,j,None
563,None,j,j
564,None,j,None
565,None,None,None
566,None,j,None
567,None,None,None
568,None,j,None
569,j,j,None
570,j,j,None
571,None,j,None
572,None,None,None
573,None,j,j
574,None,None,None
575,j,j,j
576,None,None,None
577,None,j,None
578,None,j,None
579,None,j,j
580,None,j,None
581,None,j,None
582,None,j,None
583,None,j,None
584,None,None,None
585,None,None,None
586,None,j,None
587,None,j,None
588,None,j,None
589,None,j,None
590,None,j,None
591,j,j,j
592,None,j,None
593,None,None,None
594,None,None,None
595,None,None,None
596,None,None,None
597,None,None,None
598,None,j,None
599,None,j,None
600,None,None,None
601,None,None,None
602,None,None,None
603,None,j,None
604,None,None,None
605,None,None,None
606,None,None,None
607,j,j,j
608,None,None,None
609,None,None,None
610,None,None,None
611,None,j,None
612,None,j,None
613,j,j,None
614,None,None,None
615,None,None,None
616,None,j,None
617,None,None,None
618,None,None,None
619,None,None,None
620,None,None,None
621,None,None,None
622,None,None,None
623,None,None,None
624,None,None,None
625,None,None,None
626,j,j,j
627,None,None,None
628,None,None,None
629,None,None,None
630,None,None,None
631,None,None,None
632,None,None,None
633,None,None,None
634,None,None,None
635,None,None,None
636,None,None,None
637,None,None,None
638,None,None,None
639,None,None,None
640,None,None,j
641,None,None,None
642,None,None,None
643,None,None,None
644,j,j,j
645,None,None,None
646,None,None,None
647,None,None,None
648,None,None,None
649,None,None,None
650,None,None,None
651,None,None,None
652,None,j,None
653,None,None,None
654,None,None,None
655,None,None,None
656,None,None,None
657,None,None,None
658,None,j,None
659,None,None,None
660,None,None,None
661,None,None,None
662,None,None,None
663,None,None,None
664,None,None,None
665,j,None,None
666,None,None,None
667,j,None,None
668,None,None,None
669,None,None,None
670,None,None,None
671,None,None,None
672,None,None,None
673,None,None,None
674,None,None,None
675,None,None,None
676,None,None,None
677,None,None,None
678,j,j,j
679,None,None,None
680,None,None,None
681,None,None,None
682,None,None,None
683,None,None,None
684,None,None,None
685,j,None,j
686,None,None,None
687,None,None,None
688,None,None,None
689,None,None,None
690,None,None,None
691,None,None,None
692,None,None,None
693,None,None,None
694,None,None,None
695,j,j,j
696,None,None,None
697,None,None,None
698,None,None,None
699,None,None,None
700,None,None,None
701,None,None,None
702,None,None,None
703,j,j,j
704,None,None,None
705,None,None,None
706,None,None,None
707,None,j,None
708,None,None,None
709,None,None,None
710,None,None,None
711,None,None,None
712,None,None,None
713,None,None,None
714,None,None,None
715,None,None,None
716,None,None,None
717,None,None,None
718,None,None,None
719,None,None,None
720,None,None,None
721,None,None,None
722,None,None,None
723,None,None,None
724,None,None,None
725,None,None,None
726,None,None,None
727,None,None,None
728,None,None,None
729,None,None,None
730,None,None,None
731,None,None,None
732,j,None,None
733,None,None,None
734,None,None,None
735,None,None,None
736,j,None,j
737,None,None,None
738,None,None,None
739,None,None,None
740,None,None,None
741,j,j,j
742,None,None,None
743,None,None,None
744,None,None,None
745,None,None,None
746,None,None,j
747,None,j,None
748,None,None,None
749,None,None,None
750,None,None,None
751,None,None,None
752,None,None,None
753,None,None,None
754,None,None,None
755,None,None,None
756,None,None,None
757,None,None,None
758,None,None,None
759,None,None,None
760,j,j,j
761,None,None,None
762,None,None,None
763,None,None,None
764,None,None,None
765,None,None,None
766,None,None,None
767,None,None,None
768,j,None,None
769,None,None,None
770,None,None,None
771,None,None,None
772,None,None,None
773,j,j,j
774,None,None,None
775,None,None,None
776,None,None,None
777,None,None,None
778,None,None,None
779,None,None,None
780,None,None,None
781,None,None,None
782,None,None,None
783,None,None,None
784,None,None,None
785,None,None,None
786,None,j,None
787,None,None,None
788,None,None,None
789,None,None,None
790,None,None,None
791,None,None,None
792,None,None,None
793,None,None,None
794,None,None,None
795,j,j,None
796,None,None,None
797,None,None,None
798,None,None,None
799,None,None,None
800,None,None,None
801,j,None,j
802,None,None,None
803,None,None,None
804,None,None,None
805,None,j,None
806,None,None,None
807,None,None,None
808,None,None,None
809,None,None,None
810,None,None,None
811,None,None,None
812,None,j,None
813,None,None,None
814,None,None,None
815,None,None,None
816,None,None,None
817,None,None,None
818,None,j,None
819,None,None,None
820,None,j,None
821,None,None,None
822,None,None,None
823,None,None,None
824,j,j,j
825,None,None,None
826,None,None,None
827,None,None,None
828,None,None,None
829,None,None,None
830,None,None,None
831,None,None,None
832,None,None,None
833,j,j,j
834,None,None,None
835,None,None,None
836,None,None,None
837,None,None,None
838,None,None,j
839,None,None,None
840,None,None,None
841,None,None,None
842,None,None,None
843,None,None,None
844,None,None,None
845,None,None,None
846,None,None,None
847,None,None,None
848,None,None,None
849,None,None,None
850,None,None,None
851,None,None,None
852,None,None,None
853,None,j,None
854,None,None,None
855,j,None,j
856,None,None,None
857,None,None,None
858,None,None,None
859,None,None,None
860,None,None,None
861,None,None,None
862,None,j,None
863,None,None,None
864,None,None,None
865,None,None,None
866,j,None,j
867,None,None,None
868,None,None,None
869,None,None,None
870,None,None,None
871,None,None,None
872,None,None,None
873,None,None,None
874,None,j,None
875,None,None,None
876,None,None,None
877,None,j,None
878,None,None,None
879,None,j,None
880,None,None,None
881,None,None,None
882,None,None,None
883,None,j,None
884,None,None,None
885,None,None,j
886,None,j,None
887,None,None,None
888,None,None,None
889,None,j,None
890,None,j,None
891,None,None,None
892,None,None,None
893,None,None,None
894,j,j,None
895,None,None,None
896,None,j,None
897,None,j,None
898,None,j,None
899,None,None,None
900,None,None,None
901,None,None,None
902,None,None,None
903,None,None,None
904,None,None,j
905,None,None,None
906,None,j,None
907,None,None,None
908,None,None,None
909,None,None,None
910,None,None,None
911,None,None,None
912,None,None,None
913,None,None,None
914,None,None,None
915,None,None,None
916,None,None,None
917,j,j,j
918,None,j,None
919,None,None,None
920,None,j,None
921,None,None,None
922,None,None,None
923,j,j,j
924,None,j,None
925,None,None,None
926,None,j,None
927,None,None,None
928,None,None,None
929,None,j,j
930,None,None,None
931,None,j,None
932,None,None,None
933,None,None,None
934,None,None,None
935,None,None,None
936,None,None,None
937,None,None,None
938,None,None,None
939,None,None,None
940,None,None,None
941,None,None,None
942,None,None,None
943,None,None,None
944,None,j,None
945,None,j,None
946,j,j,j
947,None,j,None
948,None,None,None
949,None,None,None
950,None,None,None
951,None,None,None
952,None,None,None
953,None,None,None
954,None,None,None
955,None,None,None
956,None,None,None
957,None,None,None
958,j,j,j
959,None,None,None
960,None,None,None
961,None,None,None
962,None,j,None
963,None,None,None
964,None,None,None
965,None,None,None
966,None,None,None
967,None,None,None
968,None,j,None
969,j,j,None
970,None,None,None
971,None,None,None
972,None,None,None
973,None,None,None
974,None,None,None
975,None,None,None
976,None,None,None
977,None,None,None
978,None,None,None
979,None,None,None
980,j,j,None
981,None,None,None
982,None,None,None
983,None,None,None
984,None,None,None
985,None,None,None
986,None,None,None
987,None,None,None
988,None,None,None
989,None,None,None
990,None,None,None
991,None,None,None
992,None,None,None
993,None,None,None
994,None,None,None
995,None,None,None
996,None,None,None
997,None,None,None
998,None,None,j
999,None,None,None
1000,None,None,None
1001,None,j,None
1002,None,None,None
1003,None,None,None
1004,None,None,None
1005,None,None,None
1006,None,None,None
1007,None,None,None
1008,None,None,None
1009,j,j,j
1010,None,None,None
1011,None,None,None
1012,None,None,None
1013,j,j,j
1014,None,None,None
1015,None,None,None
1016,None,j,None
1017,None,j,None
1018,None,None,None
1019,None,None,None
1020,None,None,None
1021,None,None,None
1022,None,None,None
1023,None,None,None
1024,None,None,None
1025,None,None,None
1026,None,None,None
1027,j,j,None
1028,None,None,None
1029,None,None,None
1030,None,None,None
1031,None,j,None
1032,None,None,None
1033,None,None,None
1034,None,None,None
1035,None,None,None
1036,None,None,None
1037,None,None,None
1038,None,None,None
1039,None,j,None
1040,None,None,None
1041,None,None,None
1042,None,None,None
1043,None,None,None
1044,None,None,None
1045,None,None,None
1046,None,None,None
1047,None,None,None
1048,None,None,None
1049,None,None,None
1050,None,None,None
1051,None,None,None
1052,None,None,None
1053,None,None,None
1054,None,None,None
1055,None,None,None
1056,None,None,None
1057,None,None,None
1058,None,None,None
1059,None,None,None
1060,None,None,None
1061,j,j,j
1062,None,None,j
1063,None,None,None
1064,None,None,None
1065,j,j,j
1066,None,None,None
1067,None,None,None
1068,None,None,None
1069,None,None,None
1070,None,None,None
1071,None,None,None
1072,None,None,None
1073,None,j,None
1074,None,None,None
1075,None,None,None
1076,None,None,None
1077,None,None,None
1078,None,None,None
1079,None,None,None
1080,None,None,None
1081,None,None,None
1082,None,None,None
1083,None,None,None
1084,None,None,None
1085,None,None,None
1086,None,None,None
1087,None,None,None
1088,None,None,j
1089,None,None,None
1090,None,None,None
1091,None,j,None
1092,None,None,None
1093,None,None,None
1094,None,None,None
1095,None,None,None
1096,None,None,None
1097,None,None,None
1098,None,None,None
1099,None,None,None
1100,None,None,None
1101,None,j,None
1102,None,None,None
1103,None,None,None
1104,None,None,None
1105,None,None,None
1106,None,None,None
1107,None,None,None
1108,None,None,None
1109,j,None,None
1110,None,None,None
1111,None,j,None
1112,None,j,None
1113,None,None,None
1114,None,None,None
1115,None,None,None
1116,None,None,None
1117,j,j,j
1118,None,None,j
1119,None,None,None
1120,None,None,None
1121,None,None,None
1122,None,None,None
1123,None,None,None
1124,None,j,None
1125,None,None,None
1126,None,None,None
1127,None,None,None
1128,None,None,None
1129,None,None,None
1130,None,None,None
1131,None,None,None
1132,None,None,None
1133,None,None,None
1134,None,j,j
1135,None,None,None
1136,None,None,None
1137,j,j,j
1138,None,None,None
1139,None,None,None
1140,None,None,None
1141,None,None,None
1142,None,None,None
1143,None,None,None
1144,None,None,None
1145,None,None,None
1146,j,None,j
1147,None,None,None
1148,None,None,None
1149,None,None,None
1150,None,None,None
1151,None,None,None
1152,None,None,None
1153,None,None,None
1154,None,None,None
1155,None,None,None
1156,None,None,None
1157,None,None,None
1158,None,None,None
1159,None,None,None
1160,None,None,None
1161,None,None,None
1162,None,None,None
1163,None,None,None
1164,None,None,None
1165,None,None,None
1166,None,None,None
1167,None,None,None
1168,None,None,None
1169,None,None,None
1170,None,None,None
1171,None,None,None
1172,None,None,None
1173,None,None,None
1174,None,None,None
1175,None,None,None
1176,j,j,j
1177,None,None,None
1178,None,None,None
1179,None,None,None
1180,None,None,None
1181,j,j,j
1182,None,None,None
1183,None,None,None
1184,None,None,None
1185,None,None,None
1186,None,None,None
1187,None,None,j
1188,None,None,None
1189,None,None,None
1190,None,None,None
1191,None,None,None
1192,None,None,None
1193,None,j,None
1194,None,None,None
1195,None,None,None
1196,None,j,None
1197,None,None,None
1198,None,None,None
1199,None,j,None
