,nonadapt,adapt,novel
227,j,j,None
228,None,None,None
229,None,j,None
230,None,None,None
231,None,None,None
232,None,None,None
233,None,None,None
234,None,None,None
235,None,None,None
236,j,None,None
237,None,None,None
238,None,None,None
239,None,None,None
240,None,None,None
241,None,None,None
242,None,None,None
243,None,None,None
244,None,None,None
245,None,None,None
246,None,None,None
247,j,None,None
248,None,None,None
249,None,None,None
250,None,None,None
251,None,None,None
252,None,None,None
253,None,None,None
254,None,None,None
255,j,None,j
256,None,None,None
257,None,None,None
258,None,None,None
259,None,None,None
260,None,None,None
261,None,None,None
262,None,None,None
263,None,None,None
264,None,None,None
265,None,None,None
266,None,j,None
267,None,j,None
268,None,None,None
269,None,None,None
270,None,None,None
271,None,None,None
272,None,None,None
273,None,None,None
274,None,None,None
275,None,None,None
276,j,j,j
277,None,None,None
278,None,None,j
279,None,None,None
280,None,None,None
281,None,None,None
282,None,None,None
283,j,j,j
284,None,None,None
285,None,j,None
286,None,None,None
287,j,j,None
288,None,None,None
289,None,None,None
290,None,None,None
291,None,None,None
292,None,None,None
293,None,None,None
294,None,None,None
295,None,j,None
296,None,None,None
297,j,j,None
298,None,j,None
299,None,j,None
300,None,None,None
301,None,None,None
302,None,None,None
303,None,None,None
304,None,None,None
305,None,None,None
306,None,None,None
307,None,None,None
308,None,None,None
309,None,None,None
310,None,None,None
311,None,None,None
312,None,None,None
313,None,None,None
314,None,None,None
315,j,j,j
316,None,None,j
317,None,None,None
318,None,None,None
319,j,None,j
320,None,None,None
321,None,None,j
322,None,None,None
323,None,None,None
324,None,None,None
325,j,j,None
326,None,j,None
327,None,None,None
328,None,None,None
329,None,j,j
330,None,j,None
331,None,j,None
332,None,None,None
333,None,None,None
334,None,None,None
335,None,j,None
336,None,None,None
337,None,None,None
338,None,None,None
339,None,None,None
340,j,None,j
341,None,None,None
342,None,None,None
343,None,None,None
344,None,None,None
345,None,j,None
346,None,j,None
347,None,j,None
348,None,None,None
349,None,None,None
350,None,None,None
351,None,None,None
352,j,j,j
353,None,j,None
354,None,None,None
355,None,None,None
356,None,None,None
357,None,None,None
358,j,None,None
359,None,None,None
360,None,None,None
361,None,None,j
362,None,None,None
363,None,None,None
364,None,None,None
365,None,None,None
366,j,None,j
367,None,None,j
368,None,None,j
369,None,None,None
370,j,None,j
371,None,None,None
372,None,None,None
373,None,None,None
374,None,None,None
375,None,None,None
376,None,None,None
377,None,None,None
378,None,None,None
379,None,None,None
380,None,None,None
381,None,None,None
382,None,None,None
383,None,None,None
384,None,None,None
385,None,None,None
386,j,None,None
387,None,None,None
388,None,None,j
389,None,None,j
390,None,None,None
391,None,None,None
392,None,None,None
393,None,None,None
394,None,None,None
395,None,None,None
396,None,None,None
397,None,None,None
398,None,None,None
399,None,None,None
400,None,j,None
401,None,None,None
402,None,None,None
403,None,None,None
404,j,j,j
405,None,j,None
406,None,None,None
407,None,None,None
408,None,None,None
409,None,None,None
410,None,None,None
411,None,None,None
412,None,None,None
413,None,None,None
414,None,None,None
415,None,None,None
416,None,None,None
417,j,j,j
418,None,None,None
419,None,None,None
420,None,None,None
421,None,None,None
422,None,None,None
423,None,None,None
424,None,None,None
425,None,None,None
426,None,None,None
427,None,None,None
428,None,None,j
429,None,None,None
430,None,None,j
431,None,None,None
432,None,None,None
433,None,None,None
434,None,None,None
435,j,None,j
436,None,None,None
437,None,None,None
438,None,None,None
439,None,None,None
440,j,None,j
441,None,None,None
442,None,None,None
443,None,None,None
444,None,None,None
445,None,None,None
446,None,None,None
447,None,None,None
448,None,None,None
449,None,None,None
450,None,None,None
451,None,None,None
452,None,None,None
453,None,None,None
454,None,None,None
455,None,None,None
456,j,j,j
457,None,None,None
458,None,None,None
459,None,None,None
460,None,None,None
461,None,None,None
462,None,None,None
463,j,j,j
464,None,None,None
465,None,None,None
466,None,None,None
467,j,None,None
468,None,None,j
469,None,None,None
470,None,None,None
471,None,None,None
472,None,None,None
473,None,None,None
474,None,None,None
475,None,None,None
476,None,None,None
477,None,None,None
478,None,None,None
479,None,j,None
480,None,None,None
481,None,None,None
482,None,None,None
483,None,None,j
484,None,None,j
485,None,None,None
486,None,None,None
487,None,j,None
488,None,None,None
489,None,None,None
490,None,None,None
491,j,None,None
492,None,None,None
493,None,None,None
494,j,None,j
495,None,None,None
496,None,None,None
497,None,None,None
498,None,None,None
499,None,j,None
500,None,None,None
501,None,None,j
502,None,None,j
503,None,None,None
504,None,j,None
505,None,None,None
506,None,None,None
507,j,None,j
508,None,None,None
509,None,None,None
510,None,None,None
511,None,None,None
512,None,None,None
513,None,None,None
514,None,None,None
515,j,j,j
516,None,None,j
517,None,None,None
518,None,j,None
519,None,None,None
520,None,None,None
521,None,None,None
522,None,None,j
523,None,None,None
524,None,None,None
525,None,None,None
526,None,None,None
527,None,None,None
528,None,None,None
529,None,None,None
530,None,None,None
531,None,None,None
532,None,None,None
533,j,j,None
534,None,None,None
535,None,None,None
536,None,None,None
537,None,None,None
538,None,j,None
539,None,j,None
540,None,j,j
541,None,j,None
542,None,None,None
543,None,None,None
544,None,None,None
545,None,j,None
546,None,None,None
547,None,j,None
548,None,j,None
549,None,None,None
550,None,None,None
551,None,j,None
552,None,None,None
553,None,None,None
554,None,None,None
555,None,j,None
556,None,j,None
557,None,j,None
558,None,None,None
559,j,None,j
560,None,None,None
561,None,None,None
562,None,j,None
563,None,None,None
564,None,j,None
565,None,None,None
566,None,None,None
567,None,None,None
568,None,None,None
569,None,j,None
570,None,j,None
571,None,None,None
572,None,j,None
573,None,None,None
574,None,None,None
575,None,j,None
576,None,None,None
577,None,j,None
578,None,None,None
579,None,None,None
580,None,None,None
581,None,None,None
582,None,j,None
583,j,j,j
584,None,None,None
585,None,None,None
586,None,j,None
587,j,j,j
588,None,None,None
589,None,None,None
590,None,None,None
591,None,None,None
592,None,None,None
593,None,None,None
594,None,None,None
595,None,None,None
596,j,j,j
597,None,j,None
598,None,None,None
599,None,j,None
600,None,j,None
601,None,j,None
602,None,j,None
603,None,j,None
604,j,j,None
605,None,j,None
606,j,j,None
607,None,j,None
608,None,None,None
609,None,None,None
610,None,None,None
611,None,j,None
612,None,None,None
613,None,None,None
614,None,None,None
615,None,None,None
616,None,None,None
617,j,None,j
618,j,j,j
619,None,j,None
620,None,j,None
621,None,None,None
622,None,None,None
623,None,j,None
624,None,j,None
625,None,None,j
626,j,j,j
627,None,None,None
628,None,None,None
629,None,None,None
630,None,None,None
631,None,None,None
632,None,None,None
633,None,None,None
634,None,None,None
635,None,None,None
636,None,None,None
637,None,None,None
638,None,None,None
639,None,None,None
640,None,None,None
641,None,None,None
642,None,None,None
643,None,None,None
644,None,None,None
645,None,None,None
646,None,None,None
647,None,None,None
648,None,None,j
649,None,None,None
650,None,None,None
651,j,j,None
652,None,None,None
653,None,None,None
654,None,None,None
655,None,j,j
656,None,None,None
657,None,None,None
658,None,None,None
659,None,None,None
660,j,None,None
661,None,None,None
662,None,None,None
663,None,None,None
664,None,None,None
665,j,None,None
666,j,j,j
667,None,None,None
668,None,None,None
669,j,None,None
670,None,None,None
671,None,None,None
672,None,None,None
673,j,None,None
674,None,None,None
675,None,None,None
676,j,None,None
677,None,None,None
678,j,j,j
679,None,j,None
680,None,None,None
681,None,None,None
682,None,None,None
683,None,None,None
684,j,None,j
685,None,None,None
686,None,None,None
687,None,None,None
688,j,j,None
689,None,None,None
690,None,j,None
691,None,None,None
692,None,None,None
693,None,None,None
694,None,None,None
695,None,None,None
696,None,None,None
697,None,None,None
698,None,None,None
699,None,None,j
700,None,None,None
701,None,None,None
702,None,None,None
703,None,None,None
704,None,None,None
705,j,j,j
706,None,None,j
707,None,None,None
708,None,None,None
709,None,None,None
710,j,j,j
711,None,None,None
712,None,None,None
713,None,None,None
714,None,None,None
715,None,None,None
716,None,None,None
717,None,None,None
718,None,None,None
719,None,None,None
720,None,None,None
721,None,None,None
722,None,None,None
723,j,None,None
724,None,None,None
725,None,None,None
726,None,j,None
727,None,None,None
728,None,None,None
729,None,None,None
730,j,None,None
731,None,None,None
732,None,None,None
733,None,None,None
734,j,j,None
735,None,None,None
736,None,None,None
737,None,None,None
738,j,j,None
739,None,None,None
740,None,None,None
741,None,None,None
742,None,None,None
743,None,None,None
744,None,None,None
745,None,None,None
746,j,None,None
747,None,None,None
748,j,None,j
749,None,None,None
750,None,None,None
751,None,None,None
752,None,None,None
753,None,None,None
754,None,None,None
755,j,None,None
756,None,None,None
757,None,None,None
758,None,None,None
759,None,None,None
760,None,None,None
761,None,None,None
762,None,None,None
763,None,j,None
764,None,None,None
765,None,None,None
766,None,None,None
767,None,None,None
768,None,None,None
769,None,None,None
770,None,None,None
771,None,None,None
772,None,None,None
773,None,None,None
774,None,None,None
775,None,None,None
776,None,None,None
777,None,None,None
778,j,j,j
779,None,None,None
780,j,None,None
781,None,None,None
782,None,None,None
783,j,None,None
784,j,None,None
785,None,None,None
786,j,None,None
787,None,None,None
788,None,None,j
789,None,None,None
790,None,None,None
791,None,None,None
792,j,None,None
793,None,None,None
794,None,None,None
795,j,None,None
796,None,None,None
797,None,None,None
798,j,j,None
799,j,None,None
800,None,None,None
801,None,None,None
802,None,None,None
803,None,None,None
804,None,None,None
805,None,None,None
806,None,None,None
807,None,None,None
808,j,j,j
809,None,None,None
810,None,None,None
811,None,None,None
812,None,None,None
813,None,None,None
814,None,None,None
815,None,None,None
816,None,None,None
817,None,None,None
818,None,None,None
819,None,None,None
820,None,None,None
821,j,j,j
822,None,None,None
823,None,None,None
824,None,None,None
825,None,None,None
826,None,None,None
827,None,None,None
828,None,None,None
829,None,None,None
830,None,None,None
831,None,None,None
832,None,None,None
833,None,None,None
834,None,None,None
835,None,None,None
836,j,j,j
837,None,None,None
838,None,None,None
839,None,None,None
840,None,None,None
841,None,None,None
842,j,None,None
843,None,j,None
844,None,None,None
845,None,None,None
846,None,j,None
847,None,None,None
848,j,None,None
849,None,None,None
850,None,j,None
851,j,j,None
852,None,None,None
853,None,None,None
854,None,None,None
855,None,None,None
856,j,None,j
857,None,j,None
858,None,None,None
859,None,None,None
860,None,None,None
861,j,None,j
862,None,None,None
863,None,None,None
864,None,None,None
865,j,j,j
866,j,None,None
867,None,None,None
868,None,None,None
869,None,None,None
870,None,None,None
871,None,None,None
872,None,None,None
873,None,None,None
874,None,None,None
875,None,None,None
876,None,None,None
877,j,j,None
878,None,None,None
879,None,None,None
880,None,None,None
881,None,None,None
882,None,None,None
883,None,None,None
884,None,None,None
885,None,None,None
886,None,None,None
887,None,None,None
888,None,None,None
889,None,None,None
890,j,None,None
891,None,None,None
892,None,None,None
893,None,None,None
894,None,None,None
895,None,None,None
896,None,None,None
897,None,None,None
898,None,None,None
899,None,j,j
900,None,None,None
901,None,None,None
902,None,None,None
903,None,None,None
904,None,None,None
905,None,j,j
906,None,None,None
907,None,None,None
908,None,None,None
909,None,None,None
910,None,None,None
911,None,None,None
912,None,None,None
913,None,None,None
914,None,None,None
915,None,None,None
916,None,None,None
917,None,None,None
918,None,None,None
919,j,j,None
920,None,None,None
921,None,None,None
922,None,None,None
923,None,None,None
924,None,None,None
925,j,j,None
926,None,None,None
927,None,None,None
928,None,None,None
929,None,None,None
930,None,None,None
931,None,None,None
932,None,None,None
933,None,None,None
934,None,None,None
935,None,None,None
936,j,j,j
937,None,None,None
938,None,None,None
939,None,None,None
940,None,j,None
941,j,j,j
942,None,None,None
943,None,None,None
944,None,None,None
945,None,None,None
946,None,None,None
947,None,None,None
948,None,None,None
949,None,None,None
950,None,None,None
951,None,None,None
952,None,None,None
953,None,None,None
954,None,None,None
955,None,None,None
956,None,None,None
957,None,None,None
958,None,None,j
959,None,None,None
960,None,None,None
961,None,None,None
962,None,j,None
963,None,j,None
964,None,None,None
965,None,None,None
966,None,None,None
967,None,None,None
968,None,None,None
969,j,j,j
970,None,None,None
971,None,None,None
972,None,None,None
973,None,None,None
974,None,j,None
975,None,None,None
976,None,None,None
977,None,None,None
978,None,None,None
979,None,j,None
980,None,None,None
981,None,None,None
982,None,None,None
983,None,j,None
984,None,j,None
985,None,None,None
986,None,None,None
987,None,None,None
988,None,None,None
989,None,None,None
990,None,None,None
991,None,None,None
992,None,None,None
993,None,None,None
994,None,None,None
995,None,None,None
996,None,None,None
997,None,None,None
998,None,None,None
999,None,None,None
1000,None,None,None
1001,None,None,None
1002,None,None,None
1003,j,j,j
1004,None,None,None
1005,None,None,None
1006,None,None,None
1007,j,j,None
1008,None,None,None
1009,None,None,None
1010,None,None,None
1011,None,None,None
1012,None,None,None
1013,None,None,None
1014,None,None,None
1015,None,None,j
1016,None,None,None
1017,None,None,None
1018,None,None,None
1019,None,None,None
1020,None,None,None
1021,None,None,None
1022,None,None,None
1023,None,None,None
1024,None,None,None
1025,None,None,None
1026,None,None,None
1027,None,None,None
1028,j,j,j
1029,None,None,None
1030,None,None,None
1031,None,None,None
1032,None,None,None
1033,None,None,None
1034,None,None,None
1035,None,None,None
1036,None,None,None
1037,None,None,None
1038,None,None,None
1039,None,None,None
1040,None,None,None
1041,None,None,None
1042,None,None,None
1043,None,None,None
1044,None,None,None
1045,None,None,None
1046,None,None,None
1047,None,None,None
1048,None,None,None
1049,None,None,j
1050,None,None,None
1051,None,j,None
1052,None,None,None
1053,None,j,None
1054,None,j,None
1055,None,None,None
1056,None,None,None
1057,None,None,None
1058,None,None,None
1059,None,None,None
1060,None,None,None
1061,None,None,None
1062,None,j,None
1063,None,j,None
1064,None,None,None
1065,None,None,None
1066,None,None,None
1067,None,None,None
1068,None,None,None
1069,None,None,None
1070,None,None,None
1071,None,None,None
1072,None,None,None
1073,None,None,None
1074,j,j,j
1075,None,None,None
1076,None,None,None
1077,None,None,None
1078,None,None,None
1079,j,j,j
1080,None,None,None
1081,None,None,None
1082,None,None,None
1083,None,None,None
1084,None,None,None
1085,None,None,None
1086,None,None,None
1087,None,None,None
1088,None,None,None
1089,None,None,None
1090,None,None,None
1091,None,None,None
1092,j,j,j
1093,None,None,None
1094,None,None,None
1095,None,None,None
1096,None,None,None
1097,None,None,None
1098,None,None,None
1099,None,None,None
1100,None,None,None
1101,None,None,None
1102,None,None,None
1103,None,None,None
1104,None,None,None
1105,None,None,None
1106,None,None,None
1107,None,None,None
1108,None,j,None
1109,None,None,None
1110,None,None,None
1111,None,None,None
1112,None,None,None
1113,None,None,None
1114,None,None,None
1115,None,None,None
1116,None,None,None
1117,None,None,None
1118,None,None,None
1119,None,None,None
1120,None,None,None
1121,None,None,None
1122,None,None,None
1123,None,None,None
1124,None,None,None
1125,None,None,None
1126,None,None,None
1127,j,j,j
1128,None,None,None
1129,None,None,None
1130,None,None,None
1131,None,None,None
1132,None,None,None
1133,None,None,None
1134,None,None,None
1135,None,None,None
1136,None,None,None
1137,j,j,j
1138,None,j,None
1139,None,j,None
1140,None,None,None
1141,None,None,None
1142,None,None,None
1143,None,None,None
1144,None,None,None
1145,None,None,None
1146,None,None,None
1147,None,None,None
1148,None,None,None
1149,None,j,None
1150,None,None,None
1151,None,None,None
1152,None,None,j
1153,None,None,None
1154,None,None,None
1155,None,None,None
1156,None,j,None
1157,None,None,None
1158,None,None,None
1159,None,None,None
1160,j,None,j
1161,None,j,None
1162,None,j,None
1163,None,None,None
1164,None,None,None
1165,None,None,None
1166,None,None,None
1167,None,None,j
1168,None,None,None
1169,None,None,None
1170,None,None,None
1171,None,None,None
1172,None,None,None
1173,None,j,None
1174,None,None,None
1175,None,j,None
1176,None,j,None
1177,None,None,None
1178,None,None,None
1179,None,None,None
1180,None,None,None
1181,None,None,None
1182,j,j,j
1183,None,None,None
1184,None,None,None
1185,None,j,None
1186,None,None,None
1187,None,None,None
1188,None,None,None
1189,j,j,j
1190,None,j,None
1191,None,None,None
1192,None,None,None
1193,None,None,None
1194,None,None,None
1195,None,j,None
1196,None,None,None
1197,None,None,None
1198,None,None,None
1199,None,None,None
