,nonadapt,adapt,novel
227,None,None,None
228,None,None,j
229,None,None,None
230,None,None,None
231,j,j,j
232,None,None,None
233,None,None,None
234,None,None,None
235,None,None,None
236,j,None,j
237,None,None,j
238,None,None,None
239,None,None,None
240,None,None,j
241,None,None,None
242,None,None,None
243,None,None,None
244,None,None,None
245,None,None,None
246,None,None,None
247,None,None,None
248,j,None,j
249,None,None,j
250,None,None,None
251,None,None,None
252,None,None,None
253,None,None,None
254,None,None,None
255,None,None,None
256,None,None,None
257,None,j,None
258,None,j,None
259,None,None,None
260,None,j,None
261,None,j,None
262,None,j,None
263,None,j,None
264,None,j,None
265,None,j,None
266,None,j,None
267,None,j,None
268,None,None,None
269,None,j,None
270,None,j,None
271,None,j,None
272,None,j,None
273,None,j,None
274,None,j,None
275,None,j,None
276,None,j,None
277,None,j,None
278,None,None,None
279,None,j,None
280,None,j,None
281,None,None,None
282,None,j,None
283,None,j,None
284,None,None,None
285,None,j,None
286,None,None,None
287,None,None,None
288,None,None,None
289,None,None,None
290,None,None,None
291,None,None,None
292,j,j,j
293,None,None,None
294,None,None,None
295,None,None,None
296,None,None,None
297,None,j,j
298,None,None,j
299,None,None,None
300,j,j,None
301,None,j,None
302,None,j,None
303,None,j,None
304,None,j,None
305,j,j,None
306,j,j,None
307,j,j,None
308,j,j,None
309,None,j,None
310,j,j,j
311,None,j,None
312,None,j,None
313,None,j,None
314,None,j,None
315,None,j,None
316,j,j,None
317,None,j,None
318,j,j,None
319,None,j,None
320,j,j,None
321,j,j,j
322,None,j,None
323,None,j,None
324,None,j,None
325,None,None,None
326,None,j,None
327,None,None,None
328,None,j,None
329,None,j,None
330,None,None,None
331,None,None,None
332,None,None,None
333,None,j,None
334,None,j,None
335,None,None,None
336,None,j,None
337,None,j,None
338,None,None,None
339,None,j,None
340,j,None,None
341,None,None,None
342,None,j,None
343,None,j,None
344,None,None,None
345,None,j,None
346,None,j,None
347,None,j,None
348,j,j,j
349,None,None,None
350,None,None,None
351,None,None,None
352,None,j,j
353,None,None,None
354,None,j,None
355,None,None,None
356,None,None,None
357,None,j,None
358,None,None,None
359,None,None,None
360,j,j,None
361,None,j,None
362,None,j,None
363,None,None,None
364,None,None,None
365,j,None,j
366,None,None,j
367,None,j,None
368,None,None,None
369,None,j,None
370,None,j,None
371,None,None,None
372,None,None,None
373,j,j,j
374,None,None,None
375,None,None,None
376,None,j,None
377,None,None,None
378,None,j,None
379,None,j,None
380,j,j,None
381,None,j,None
382,None,j,None
383,j,j,None
384,None,j,None
385,None,j,None
386,None,None,None
387,None,j,None
388,None,j,None
389,None,j,None
390,None,j,None
391,None,None,None
392,None,None,None
393,None,None,None
394,None,None,None
395,None,None,None
396,None,j,None
397,j,None,None
398,None,None,None
399,None,j,None
400,None,j,None
401,None,j,None
402,None,j,None
403,None,j,j
404,None,j,None
405,None,None,None
406,None,None,None
407,j,j,j
408,None,j,None
409,None,None,None
410,None,None,j
411,None,j,None
412,None,None,None
413,None,j,None
414,j,j,j
415,None,None,None
416,None,None,None
417,None,j,None
418,None,None,None
419,None,j,None
420,None,None,None
421,None,j,None
422,None,None,None
423,None,j,None
424,None,j,None
425,None,None,None
426,None,j,None
427,None,None,None
428,None,j,None
429,j,j,None
430,None,None,None
431,None,None,None
432,None,j,None
433,None,None,None
434,None,j,None
435,j,None,None
436,None,None,None
437,None,None,None
438,j,None,None
439,None,None,None
440,j,j,j
441,None,None,None
442,None,None,j
443,None,None,j
444,None,None,None
445,None,None,None
446,None,None,None
447,None,None,None
448,j,None,None
449,None,None,None
450,None,None,None
451,None,None,None
452,None,None,None
453,None,None,None
454,None,None,None
455,None,None,None
456,None,None,None
457,None,None,None
458,None,None,None
459,None,None,None
460,None,None,None
461,j,j,j
462,None,None,None
463,None,None,None
464,None,None,None
465,None,None,None
466,None,None,None
467,j,None,None
468,None,None,None
469,None,None,None
470,None,None,None
471,j,None,None
472,j,j,j
473,None,None,None
474,None,j,None
475,None,None,None
476,None,None,j
477,None,None,None
478,None,None,None
479,None,None,None
480,j,None,None
481,None,j,None
482,None,None,None
483,None,None,None
484,None,None,None
485,None,j,None
486,j,None,None
487,None,j,None
488,None,None,None
489,None,None,None
490,None,None,None
491,None,j,None
492,j,j,j
493,None,None,None
494,None,None,None
495,None,None,None
496,j,j,j
497,None,j,None
498,None,None,None
499,None,j,None
500,j,j,None
501,j,j,j
502,None,j,None
503,None,None,j
504,None,j,None
505,None,j,None
506,None,None,None
507,None,None,None
508,None,None,None
509,None,j,None
510,None,None,None
511,None,None,None
512,None,None,None
513,None,None,None
514,None,None,None
515,None,j,None
516,None,None,None
517,None,None,None
518,None,None,None
519,None,None,None
520,None,None,j
521,None,None,None
522,None,None,None
523,None,None,None
524,None,None,None
525,None,None,j
526,j,j,j
527,None,j,j
528,None,None,None
529,None,None,None
530,None,j,None
531,None,None,None
532,None,None,j
533,j,j,j
534,None,None,j
535,None,None,None
536,None,j,None
537,None,None,None
538,j,j,None
539,None,None,None
540,None,None,None
541,None,None,None
542,None,None,None
543,None,j,None
544,None,j,None
545,None,j,None
546,None,j,None
547,None,j,None
548,None,j,None
549,None,j,None
550,None,j,None
551,None,j,None
552,None,None,None
553,None,None,None
554,j,None,None
555,None,None,None
556,None,None,None
557,None,None,None
558,None,None,None
559,j,j,j
560,None,None,None
561,None,None,None
562,j,None,None
563,None,None,None
564,None,None,None
565,j,j,j
566,None,None,None
567,None,None,None
568,None,None,None
569,j,j,j
570,None,None,None
571,None,None,None
572,None,None,None
573,None,None,None
574,None,None,None
575,None,None,None
576,j,None,None
577,None,None,None
578,None,None,None
579,j,None,j
580,None,None,None
581,None,None,None
582,None,None,None
583,None,None,None
584,None,None,None
585,None,None,None
586,None,None,None
587,None,None,None
588,None,None,None
589,None,j,None
590,None,None,None
591,None,None,None
592,None,None,None
593,None,None,None
594,None,None,None
595,None,None,None
596,None,None,None
597,None,None,None
598,None,None,None
599,j,j,j
600,None,None,None
601,None,None,None
602,None,None,None
603,None,None,None
604,None,None,None
605,None,None,None
606,None,None,None
607,None,None,None
608,None,None,None
609,None,None,None
610,None,None,None
611,None,None,None
612,None,None,None
613,None,None,None
614,j,j,j
615,None,None,None
616,None,None,None
617,None,None,None
618,j,None,None
619,None,None,None
620,None,None,None
621,None,None,None
622,None,None,None
623,None,None,None
624,None,None,None
625,None,None,None
626,None,None,None
627,None,None,None
628,j,None,j
629,None,None,None
630,None,None,None
631,None,None,None
632,None,None,None
633,None,None,None
634,None,None,None
635,None,None,None
636,None,None,None
637,None,None,None
638,j,j,j
639,None,None,None
640,None,None,None
641,j,None,None
642,None,None,None
643,j,j,j
644,None,None,None
645,None,None,None
646,None,None,None
647,None,None,None
648,None,None,None
649,None,None,None
650,None,None,None
651,None,None,None
652,None,None,None
653,None,None,None
654,None,None,None
655,None,None,None
656,None,None,None
657,None,None,None
658,None,None,None
659,None,None,None
660,None,None,j
661,None,None,j
662,None,None,None
663,None,None,None
664,None,None,None
665,None,None,None
666,None,None,None
667,None,j,None
668,None,None,None
669,None,None,None
670,None,j,None
671,j,j,j
672,None,None,None
673,None,None,None
674,j,None,None
675,None,None,None
676,None,None,None
677,None,None,None
678,None,None,None
679,j,j,j
680,j,None,None
681,None,None,j
682,None,None,None
683,None,None,None
684,j,j,None
685,None,None,None
686,None,None,None
687,None,None,None
688,None,None,None
689,None,None,None
690,None,None,None
691,None,None,None
692,None,None,None
693,None,None,None
694,None,None,None
695,None,None,None
696,None,None,None
697,None,None,j
698,None,None,None
699,None,None,None
700,j,None,j
701,None,None,None
702,None,None,None
703,None,None,None
704,None,None,None
705,None,None,None
706,None,None,None
707,None,None,None
708,None,None,None
709,None,None,j
710,None,None,None
711,None,None,None
712,None,None,None
713,None,None,None
714,j,None,j
715,None,None,None
716,None,None,j
717,None,None,None
718,None,None,None
719,None,None,None
720,None,None,j
721,None,None,j
722,None,None,None
723,None,None,None
724,None,None,None
725,j,j,j
726,None,None,None
727,None,None,None
728,None,None,None
729,None,None,None
730,None,None,None
731,j,j,None
732,None,None,None
733,None,None,None
734,None,None,None
735,None,None,None
736,j,None,None
737,None,None,None
738,None,None,None
739,None,None,None
740,None,None,None
741,None,None,None
742,None,None,None
743,None,None,None
744,None,None,None
745,None,None,None
746,None,None,None
747,None,None,None
748,None,None,None
749,None,None,None
750,None,None,j
751,None,None,None
752,None,None,None
753,None,None,None
754,None,None,None
755,None,None,None
756,None,None,None
757,None,None,None
758,None,None,None
759,None,None,None
760,None,None,None
761,j,None,None
762,None,None,None
763,None,None,None
764,None,None,None
765,None,None,None
766,None,None,None
767,None,None,None
768,None,None,None
769,None,None,None
770,j,j,j
771,None,None,None
772,None,None,None
773,None,None,None
774,None,None,None
775,j,j,j
776,None,None,None
777,None,None,None
778,None,None,None
779,None,None,None
780,None,None,None
781,None,None,None
782,j,None,None
783,None,None,None
784,None,None,None
785,None,None,None
786,None,None,j
787,None,None,j
788,j,None,j
789,None,None,None
790,None,None,None
791,None,None,None
792,None,None,None
793,None,None,None
794,None,None,None
795,None,None,None
796,None,None,None
797,j,None,j
798,None,None,None
799,None,None,None
800,None,None,None
801,None,None,None
802,None,None,None
803,None,None,None
804,None,None,None
805,None,None,None
806,None,None,None
807,j,None,j
808,None,None,None
809,None,None,None
810,None,None,None
811,None,None,None
812,None,None,None
813,None,None,None
814,None,None,None
815,None,None,None
816,j,j,j
817,None,None,None
818,None,None,None
819,None,None,None
820,None,None,None
821,None,None,None
822,None,None,None
823,None,j,j
824,None,None,None
825,None,None,None
826,None,None,None
827,j,None,j
828,None,None,None
829,None,None,None
830,j,j,j
831,None,None,None
832,None,None,None
833,None,None,None
834,None,None,None
835,None,None,None
836,None,None,None
837,j,None,None
838,None,None,None
839,None,None,None
840,None,None,None
841,None,None,None
842,None,None,None
843,None,None,None
844,None,None,None
845,None,None,None
846,j,None,j
847,None,None,None
848,None,None,None
849,None,None,None
850,None,None,None
851,j,None,j
852,None,None,None
853,None,None,None
854,None,None,None
855,None,None,None
856,None,None,None
857,None,None,None
858,j,None,j
859,None,None,None
860,None,None,None
861,None,None,None
862,None,None,None
863,None,None,None
864,None,None,None
865,None,None,None
866,None,None,None
867,None,None,None
868,None,None,None
869,None,None,None
870,None,None,None
871,None,None,None
872,None,None,None
873,None,None,None
874,None,None,None
875,None,None,None
876,None,j,None
877,None,None,None
878,None,None,None
879,None,None,None
880,None,None,None
881,None,None,None
882,None,None,None
883,None,None,None
884,None,None,None
885,None,None,j
886,j,None,None
887,j,j,j
888,None,None,None
889,None,None,None
890,None,None,None
891,None,None,None
892,None,None,None
893,None,None,None
894,None,None,None
895,j,None,None
896,j,j,j
897,None,None,None
898,None,None,None
899,None,None,None
900,None,j,None
901,None,None,None
902,None,None,None
903,None,j,None
904,None,None,None
905,None,j,None
906,None,j,None
907,None,None,None
908,None,None,j
909,None,j,j
910,None,None,None
911,None,None,None
912,None,None,None
913,None,None,None
914,None,j,None
915,None,None,None
916,None,None,None
917,None,None,None
918,None,None,None
919,None,None,None
920,j,j,None
921,None,None,None
922,j,None,None
923,j,j,None
924,None,None,None
925,None,None,None
926,None,None,None
927,None,None,None
928,None,j,j
929,None,None,None
930,None,None,None
931,None,None,None
932,None,None,None
933,None,None,None
934,None,None,j
935,None,None,j
936,None,None,None
937,None,None,None
938,None,None,None
939,None,None,None
940,None,None,j
941,j,j,j
942,None,None,None
943,None,None,None
944,None,None,None
945,None,None,None
946,None,None,None
947,j,None,j
948,None,None,None
949,None,None,None
950,None,None,None
951,None,None,None
952,None,None,None
953,None,None,None
954,None,j,None
955,None,None,None
956,None,None,None
957,None,None,None
958,None,None,None
959,j,j,j
960,None,None,None
961,None,None,None
962,None,None,None
963,None,None,None
964,None,None,j
965,None,None,None
966,j,None,j
967,None,None,None
968,None,None,j
969,None,None,None
970,None,None,j
971,None,None,None
972,None,None,None
973,None,None,None
974,None,None,None
975,None,None,None
976,None,None,None
977,None,None,None
978,None,None,None
979,None,None,None
980,None,None,None
981,None,None,None
982,j,j,j
983,j,None,j
984,None,None,None
985,None,None,None
986,None,None,None
987,None,None,None
988,j,None,None
989,None,None,None
990,None,None,j
991,None,None,j
992,None,None,None
993,None,None,None
994,None,None,None
995,None,None,None
996,j,None,None
997,None,None,None
998,None,None,None
999,None,None,None
1000,None,j,j
1001,None,None,None
1002,None,None,None
1003,None,None,None
1004,None,None,None
1005,None,None,j
1006,None,None,None
1007,None,None,None
1008,None,None,None
1009,j,j,j
1010,None,None,None
1011,None,None,None
1012,None,None,None
1013,None,None,None
1014,None,None,None
1015,None,None,None
1016,None,None,None
1017,None,None,None
1018,None,None,None
1019,None,None,None
1020,None,None,None
1021,None,j,j
1022,None,None,None
1023,None,None,j
1024,None,None,None
1025,j,j,j
1026,None,None,j
1027,j,None,None
1028,None,None,None
1029,None,None,None
1030,None,None,None
1031,None,None,None
1032,j,j,j
1033,None,None,None
1034,None,None,None
1035,None,None,None
1036,None,None,None
1037,None,None,None
1038,None,None,None
1039,None,None,None
1040,j,None,None
1041,None,None,None
1042,None,None,None
1043,None,None,None
1044,None,None,None
1045,None,None,None
1046,None,None,None
1047,None,None,None
1048,j,j,None
1049,None,None,None
1050,None,None,None
1051,None,None,None
1052,None,None,None
1053,None,None,None
1054,None,None,None
1055,None,None,None
1056,None,None,None
1057,j,j,j
1058,j,None,None
1059,None,None,None
1060,None,None,None
1061,None,None,None
1062,None,None,None
1063,None,None,None
1064,None,None,None
1065,None,None,None
1066,None,None,None
1067,None,None,None
1068,None,None,None
1069,None,None,None
1070,None,None,None
1071,j,None,None
1072,None,None,None
1073,j,j,j
1074,None,None,None
1075,None,None,None
1076,None,None,None
1077,None,j,j
1078,None,None,None
1079,None,None,None
1080,None,None,None
1081,None,None,None
1082,None,None,j
1083,j,None,None
1084,None,None,j
1085,None,None,None
1086,None,None,None
1087,None,None,None
1088,None,None,j
1089,None,None,j
1090,None,None,None
1091,None,None,None
1092,None,None,None
1093,None,None,None
1094,None,None,None
1095,None,None,None
1096,None,None,None
1097,None,None,None
1098,j,j,j
1099,None,None,None
1100,None,None,None
1101,None,None,None
1102,None,None,None
1103,None,None,None
1104,None,None,None
1105,None,None,None
1106,None,None,None
1107,j,None,j
1108,None,None,j
1109,j,None,None
1110,None,None,None
1111,None,None,None
1112,j,None,None
1113,None,None,None
1114,None,None,None
1115,None,None,None
1116,None,None,None
1117,None,None,None
1118,None,None,None
1119,None,j,None
1120,None,None,None
1121,None,None,None
1122,None,None,None
1123,j,j,j
1124,None,None,None
1125,None,None,None
1126,None,None,None
1127,None,j,None
1128,None,None,None
1129,None,j,None
1130,None,None,None
1131,None,None,None
1132,None,None,None
1133,None,None,None
1134,None,None,None
1135,None,j,None
1136,None,j,None
1137,None,j,None
1138,None,None,None
1139,None,j,j
1140,None,None,None
1141,None,None,None
1142,None,None,None
1143,None,None,None
1144,None,None,None
1145,j,j,j
1146,j,None,None
1147,None,None,None
1148,None,None,None
1149,None,None,None
1150,None,None,None
1151,j,None,None
1152,None,None,None
1153,None,None,None
1154,j,None,None
1155,j,None,None
1156,None,None,None
1157,None,None,None
1158,None,None,None
1159,None,None,None
1160,None,None,None
1161,None,None,None
1162,None,None,None
1163,None,None,None
1164,None,None,None
1165,None,None,None
1166,None,None,None
1167,None,None,None
1168,None,None,None
1169,None,None,None
1170,None,j,None
1171,None,None,None
1172,None,None,None
1173,None,None,None
1174,None,j,None
1175,None,None,None
1176,None,None,None
1177,None,None,None
1178,j,None,None
1179,None,None,None
1180,None,None,None
1181,None,j,j
1182,None,None,None
1183,None,None,None
1184,None,j,None
1185,None,j,None
1186,None,None,None
1187,j,j,j
1188,None,j,None
1189,None,j,None
1190,None,None,None
1191,None,None,None
1192,None,j,None
1193,None,j,None
1194,None,None,None
1195,None,j,None
1196,None,j,None
1197,j,None,None
1198,j,j,j
1199,None,j,None
